# id;timestamp;commentText;codeText;commentWords;codeWords
SecurityContext -> boolean isUserInRole(String role)_;1519128725;Returns {@code true} if the currently authenticated user is in the given_{@code role}, or false otherwise._@param role name of the role_@return {@code true} if the user is in the given role;boolean isUserInRole(String role)_;returns,code,true,if,the,currently,authenticated,user,is,in,the,given,code,role,or,false,otherwise,param,role,name,of,the,role,return,code,true,if,the,user,is,in,the,given,role;boolean,is,user,in,role,string,role
SecurityContext -> boolean isUserInRole(String role)_;1519170805;Returns {@code true} if the currently authenticated user is in the given_{@code role}, or false otherwise._@param role name of the role_@return {@code true} if the user is in the given role;boolean isUserInRole(String role)_;returns,code,true,if,the,currently,authenticated,user,is,in,the,given,code,role,or,false,otherwise,param,role,name,of,the,role,return,code,true,if,the,user,is,in,the,given,role;boolean,is,user,in,role,string,role
SecurityContext -> boolean isUserInRole(String role)_;1519172675;Returns {@code true} if the currently authenticated user is in the given_{@code role}, or false otherwise._@param role name of the role_@return {@code true} if the user is in the given role;boolean isUserInRole(String role)_;returns,code,true,if,the,currently,authenticated,user,is,in,the,given,code,role,or,false,otherwise,param,role,name,of,the,role,return,code,true,if,the,user,is,in,the,given,role;boolean,is,user,in,role,string,role
SecurityContext -> boolean isUserInRole(String role)_;1519192922;Returns {@code true} if the currently authenticated user is in the given_{@code role}, or false otherwise._@param role name of the role_@return {@code true} if the user is in the given role;boolean isUserInRole(String role)_;returns,code,true,if,the,currently,authenticated,user,is,in,the,given,code,role,or,false,otherwise,param,role,name,of,the,role,return,code,true,if,the,user,is,in,the,given,role;boolean,is,user,in,role,string,role
SecurityContext -> boolean isUserInRole(String role)_;1519195057;Returns {@code true} if the currently authenticated user is in the given_{@code role}, or false otherwise._@param role name of the role_@return {@code true} if the user is in the given role;boolean isUserInRole(String role)_;returns,code,true,if,the,currently,authenticated,user,is,in,the,given,code,role,or,false,otherwise,param,role,name,of,the,role,return,code,true,if,the,user,is,in,the,given,role;boolean,is,user,in,role,string,role
SecurityContext -> Principal getPrincipal()_;1519128725;Return the currently authenticated {@link Principal} or {@code null}._@return the principal or {@code null};Principal getPrincipal()_;return,the,currently,authenticated,link,principal,or,code,null,return,the,principal,or,code,null;principal,get,principal
SecurityContext -> Principal getPrincipal()_;1519170805;Return the currently authenticated {@link Principal} or {@code null}._@return the principal or {@code null};Principal getPrincipal()_;return,the,currently,authenticated,link,principal,or,code,null,return,the,principal,or,code,null;principal,get,principal
SecurityContext -> Principal getPrincipal()_;1519172675;Return the currently authenticated {@link Principal} or {@code null}._@return the principal or {@code null};Principal getPrincipal()_;return,the,currently,authenticated,link,principal,or,code,null,return,the,principal,or,code,null;principal,get,principal
SecurityContext -> Principal getPrincipal()_;1519192922;Return the currently authenticated {@link Principal} or {@code null}._@return the principal or {@code null};Principal getPrincipal()_;return,the,currently,authenticated,link,principal,or,code,null,return,the,principal,or,code,null;principal,get,principal
SecurityContext -> Principal getPrincipal()_;1519195057;Return the currently authenticated {@link Principal} or {@code null}._@return the principal or {@code null};Principal getPrincipal()_;return,the,currently,authenticated,link,principal,or,code,null,return,the,principal,or,code,null;principal,get,principal
